Gene	Species	CommonName	Order	SpeciesCopyNumber	OrderCopyNumber
IL10	macaca_fascicularis	crab_eating_macaque	primates	5	49
IL19	callithrix_jacchus	white_tufted_ear_marmoset	primates	5	49
IL24	loxodonta_africana	african_savanna_elephant	proboscidea	4	4
IL10	loxodonta_africana	african_savanna_elephant	proboscidea	4	4
IL19	loxodonta_africana	african_savanna_elephant	proboscidea	4	4
IL20	loxodonta_africana	african_savanna_elephant	proboscidea	4	4
IL10	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	38
Il19	rattus_norvegicus	norway_rat	rodentia	4	38
Il24	castor_canadensis	american_beaver	rodentia	5	38
Il10	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	38
Il20	rattus_norvegicus	norway_rat	rodentia	4	38
IL24	cavia_aperea	brazilian_guinea_pig	rodentia	4	38
Il19	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	38
IL10	octodon_degus	degu	rodentia	4	38
IL26	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	38
Il10	castor_canadensis	american_beaver	rodentia	5	38
Il20	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	38
IL20	cavia_aperea	brazilian_guinea_pig	rodentia	4	38
IL19	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	38
IL20	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	38
IL20	octodon_degus	degu	rodentia	4	38
Il10	peromyscus_maniculatus_bairdii	prairie_deer_mouse	rodentia	4	38
IL19	cavia_aperea	brazilian_guinea_pig	rodentia	4	38
Il19	castor_canadensis	american_beaver	rodentia	5	38
IL24	chinchilla_lanigera	long_tailed_chinchilla	rodentia	5	38
IL19	octodon_degus	degu	rodentia	4	38
Il10	mus_musculus	house_mouse	rodentia	4	38
Il10	rattus_norvegicus	norway_rat	rodentia	4	38
Il24	nannospalax_galili	upper_galilee_mountains_blind_mole_rat	rodentia	4	38
Il20	mus_musculus	house_mouse	rodentia	4	38
Il24	mus_musculus	house_mouse	rodentia	4	38
IL10	cavia_aperea	brazilian_guinea_pig	rodentia	4	38
Il10	mus_spicilegus	steppe_mouse	rodentia	4	38
Il24	rattus_norvegicus	norway_rat	rodentia	4	38
